Timestamp_ms,ReferenceFrequencyHz,PhaseErrorNs,DACVoltage_V,LockStatus,LockState,PhaseStale,IsLocked
1787754613375,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613405,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613435,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613465,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613495,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613525,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613555,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613585,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613615,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613645,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613675,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613705,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613735,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613765,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613795,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613825,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613855,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613885,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613915,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613945,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754613975,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614005,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614035,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614065,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614095,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614125,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614155,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614185,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614215,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614245,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614275,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614305,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614335,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614365,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614395,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614425,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614455,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614485,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614515,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614545,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614575,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614605,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614635,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614665,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614695,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614725,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614755,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614785,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614815,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614845,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614875,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614905,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614935,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614965,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754614995,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615025,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615055,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615085,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615115,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615145,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615175,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615205,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615235,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615265,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615295,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615325,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615355,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615385,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615415,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615445,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615475,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615505,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615535,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615565,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615595,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615625,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615655,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615685,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615715,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615745,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615775,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615805,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615835,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615865,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615895,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615925,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615955,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754615985,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616015,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616045,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616075,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616105,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616135,35487.961,6202.4,1.6504,1,WAIT ZCD,1,0
1787754616165,35502.957,6202.4,1.6504,1,WAIT ZCD,1,0
