Timestamp_ms,ReferenceFrequencyHz,PhaseErrorNs,DACVoltage_V,LockStatus,LockState,PhaseStale,IsLocked
1789531824359,33005.895,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824369,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824381,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824389,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824399,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824409,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824419,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824429,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824439,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824449,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824459,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824469,33018.867,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824479,33005.895,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824489,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824499,33018.867,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824509,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824519,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824529,33057.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824539,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824549,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824559,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824569,33057.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824579,33057.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824589,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824599,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824609,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824619,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824629,33018.867,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824639,33018.867,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824649,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824659,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824669,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824679,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824689,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824699,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824709,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824719,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824729,33018.867,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824739,33057.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824749,33018.867,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824759,33057.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824769,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824779,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824789,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824799,33057.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824809,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824819,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824829,33018.867,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824839,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824849,33018.867,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824859,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824869,33018.867,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824879,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824889,33018.867,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824899,33018.867,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824909,33070.867,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824919,33057.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824929,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824939,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824949,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824959,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824969,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824979,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824989,33018.867,8119.0,1.6504,1,WAIT ZCD,1,0
1789531824999,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825009,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825019,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825029,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825039,33057.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825049,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825059,33018.867,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825069,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825079,33018.867,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825089,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825099,33057.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825109,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825119,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825129,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825139,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825149,33031.852,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825159,33044.848,8119.0,1.6504,1,WAIT ZCD,1,0
1789531825169,32697.547,8738.1,1.5706,2,TRACK,0,0
1789531825179,31987.814,6416.7,1.4159,2,TRACK,0,0
1789531825189,31543.373,559.5,1.3998,2,TRACK,0,0
1789531825199,31555.221,321.4,1.3901,2,TRACK,0,0
1789531825209,31578.947,214.3,1.3853,2,TRACK,0,0
1789531825219,31543.373,83.3,1.3829,2,TRACK,0,0
1789531825229,31519.699,35.7,1.3812,3,LOCK,0,1
1789531825239,31578.947,71.4,1.3804,2,TRACK,0,0
1789531825249,31519.699,0.0,1.3796,3,LOCK,0,1
1789531825259,31543.373,11.9,1.3796,3,LOCK,0,1
1789531825269,31543.373,59.5,1.3796,3,LOCK,0,1
1789531825279,31531.531,35.7,1.3796,3,LOCK,0,1
1789531825289,31567.080,47.6,1.3788,3,LOCK,0,1
1789531825299,31555.221,35.7,1.3788,3,LOCK,0,1
1789531825309,31531.531,23.8,1.3788,3,LOCK,0,1
1789531825319,31531.531,-47.6,1.3780,3,LOCK,0,1
1789531825331,31543.373,11.9,1.3780,3,LOCK,0,1
1789531825341,31555.221,11.9,1.3780,3,LOCK,0,1
1789531825351,31531.531,-11.9,1.3780,3,LOCK,0,1
1789531825361,31519.699,0.0,1.3772,3,LOCK,0,1
1789531825371,31543.373,0.0,1.3780,3,LOCK,0,1
